,inct_folder,nome_instituicao_empresa,uf,n_pesquisadores,nome_inct,area
786,Observatório_Nacional_da,Universidade do Estado da Bahia,BA,1,INCT Observatório Nacional da Dinâmica da Água e de Carbono no Bioma Caatinga (INCT-ONDACBC),"Engenharias, Energias e Tecnologias da Informação"
787,Observatório_das_Dinâmicas,Agência Brasileira de Promoção Internacional do Turismo,DF,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
788,Observatório_das_Dinâmicas,Agência Nacional de Águas,DF,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
789,Observatório_das_Dinâmicas,CIRAD,DF,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
790,Observatório_das_Dinâmicas,Centre National de la Recherche Scientifique,NA,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
791,Observatório_das_Dinâmicas,Centre de Coopération Internationale de Recherche Agronomique Pour Le Dével,NA,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
792,Observatório_das_Dinâmicas,Centre de Coopération Internationale en Recherche Agronomique pour le Dével,NA,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
793,Observatório_das_Dinâmicas,Centre de coopération intern en recherche agronomique pour le développement,NA,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
794,Observatório_das_Dinâmicas,Centre international en recherche agronomique pour le développement,NA,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
795,Observatório_das_Dinâmicas,Centro de Desenvolvimento Sustentavel - Universidade de Brasilia,DF,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
796,Observatório_das_Dinâmicas,Departamento de Geografia,DF,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
797,Observatório_das_Dinâmicas,EEFM ANTONIO MOTA,CE,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
798,Observatório_das_Dinâmicas,Faculdade São Francisco de Barreiras,BA,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
799,Observatório_das_Dinâmicas,Institut de Recherche pour le Développement,NA,7,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
800,Observatório_das_Dinâmicas,Institut de recherche pour le développement,NA,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
801,Observatório_das_Dinâmicas,Instituto Cultural e Social No Setor,DF,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
802,Observatório_das_Dinâmicas,Instituto Federal de Educação Ciência e Tecnologia de Mato Grosso,MT,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
803,Observatório_das_Dinâmicas,Instituto Nacional de Pesquisas Espaciais,SP,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
804,Observatório_das_Dinâmicas,Instituto de Ciencias Sociais Aplicadas- UFPA,PA,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
805,Observatório_das_Dinâmicas,Lancaster University,NA,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
806,Observatório_das_Dinâmicas,Ministério Público Estadual de Mato Grosso,MT,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
807,Observatório_das_Dinâmicas,Ministério do Meio Ambiente e da Amazonia Legal,DF,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
808,Observatório_das_Dinâmicas,NA,NA,41,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
809,Observatório_das_Dinâmicas,Universidade Estadual de Campinas,SP,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
810,Observatório_das_Dinâmicas,Universidade Federal Rural do Semi-Árido,RN,3,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
811,Observatório_das_Dinâmicas,Universidade Federal da Paraíba,PB,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
812,Observatório_das_Dinâmicas,Universidade Federal de Goiás,GO,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
813,Observatório_das_Dinâmicas,Universidade Federal de Santa Maria,RS,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
814,Observatório_das_Dinâmicas,Universidade Federal do Amapá,AP,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
815,Observatório_das_Dinâmicas,Universidade Federal do Amazonas,AM,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
816,Observatório_das_Dinâmicas,Universidade Federal do Cariri,CE,4,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
817,Observatório_das_Dinâmicas,Universidade Federal do Ceará,CE,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
818,Observatório_das_Dinâmicas,Universidade Federal do Oeste da Bahia,BA,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
819,Observatório_das_Dinâmicas,Universidade Federal do Oeste do Pará,PA,4,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
820,Observatório_das_Dinâmicas,Universidade Federal do Pará,PA,3,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
821,Observatório_das_Dinâmicas,Universidade Federal do Rio Grande do Sul,RS,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
822,Observatório_das_Dinâmicas,Universidade Federal do Rio de Janeiro,RJ,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
823,Observatório_das_Dinâmicas,Universidade de Brasília,DF,35,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
824,Observatório_das_Dinâmicas,Universidade de Évora,NA,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
825,Observatório_das_Dinâmicas,Universidade do Estado de Mato Grosso,MT,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
826,Observatório_das_Dinâmicas,Universidade do Estado do Amazonas,AM,2,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
827,Observatório_das_Dinâmicas,Universidade do Estado do Mato Grosso,MT,1,INCT Observatório das Dinâmicas Socioambientais (INCT-ODISSEIA),"Ciências Humanas, Sociais Aplicadas e Educação"
828,Processamento_e_Aplicação,BRATS Indústria e Comércio,SP,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
829,Processamento_e_Aplicação,CAFCA DESENVOLVIMENTO EM ENGENHARIA LTDA EPP,SC,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
830,Processamento_e_Aplicação,Centro Universitário do Espírito Santo,ES,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
831,Processamento_e_Aplicação,Centro de Tecnologia Mineral,RJ,10,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
832,Processamento_e_Aplicação,Comissão Nacional de Energia Nuclear,MG,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
833,Processamento_e_Aplicação,Comissão Nacional de Energia Nuclear,SP,3,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
834,Processamento_e_Aplicação,FAM CENTRO UNIVERSITARIO,SP,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
835,Processamento_e_Aplicação,Fundação CERTI,SC,2,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
836,Processamento_e_Aplicação,INSTITUTO DE PESQUISAS TECNOLÓGICAS E CIENTÍFICAS,SP,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
837,Processamento_e_Aplicação,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",RJ,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
838,Processamento_e_Aplicação,Instituto Federal de São Paulo,SP,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
839,Processamento_e_Aplicação,Instituto de Eletrotécnica e Energia,SP,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
840,Processamento_e_Aplicação,Instituto de Pesquisas Energéticas E Nucleares,SP,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
841,Processamento_e_Aplicação,Instituto de Pesquisas Energéticas e Nucleares,SP,5,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
842,Processamento_e_Aplicação,Instituto de Pesquisas Tecnológicas do Estado de São Paulo,SP,8,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
843,Processamento_e_Aplicação,Kyushu University,NA,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
844,Processamento_e_Aplicação,Magma Engenharia do Brasil,SP,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
845,Processamento_e_Aplicação,NA,NA,57,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
846,Processamento_e_Aplicação,NA,SC,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
847,Processamento_e_Aplicação,Sociedade Educacional de Santa Catarina,SP,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
848,Processamento_e_Aplicação,Universidade Federal Fluminense,RJ,2,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
849,Processamento_e_Aplicação,Universidade Federal de Santa Catarina,SC,20,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
850,Processamento_e_Aplicação,Universidade Federal do ABC,SP,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
851,Processamento_e_Aplicação,Universidade Federal do Espírito Santo,ES,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
852,Processamento_e_Aplicação,Universidade de São Paulo,SP,8,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
853,Processamento_e_Aplicação,WEG Equipamentos Elétricos S.A. - Motores,SC,1,INCT Processamento e Aplicação de Ìmãs de Terras Raras para Indústria de Alta Tecnologia (INCT-PATRIA),"Engenharias, Energias e Tecnologias da Informação"
854,Rede_Norte_Nordeste,CPqAM-Fiocruz,PE,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
855,Rede_Norte_Nordeste,Centro Universitário CESMAC,AL,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
856,Rede_Norte_Nordeste,Centro de Pesquisas Aggeu Magalhães,PE,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
857,Rede_Norte_Nordeste,Conselho Nacional de Desenvolvimento Científico e Tecnológico,PA,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
858,Rede_Norte_Nordeste,FILIAL - IFAC CAMPUS RIO BRANCO,AC,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
859,Rede_Norte_Nordeste,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,RO,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
860,Rede_Norte_Nordeste,Faculdade Rodolfo Teófilo,CE,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
861,Rede_Norte_Nordeste,Fundação Oswaldo Cruz,BA,2,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
862,Rede_Norte_Nordeste,Fundação Oswaldo Cruz,PE,4,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
863,Rede_Norte_Nordeste,Fundação Oswaldo Cruz (Fiocruz)-PE/Centro de Pesquisas Aggeu Magalhães (CPq,PE,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
864,Rede_Norte_Nordeste,Hospital Geral Clériston Andrade,BA,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
865,Rede_Norte_Nordeste,Hospital Universitário Professor Edgard Santos/Ebserh,BA,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
866,Rede_Norte_Nordeste,Hospital Universitário do Piaui/Ebserh,PI,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
867,Rede_Norte_Nordeste,"Instituto Federal de Educação, Ciência e Tecnologia do Pará, campus Óbidos",PA,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
868,Rede_Norte_Nordeste,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí",PI,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
869,Rede_Norte_Nordeste,Instituto Nacional de Pesquisas da Amazônia,AM,2,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
870,Rede_Norte_Nordeste,Instituto de Pesquisa em Fármaco e Medicamentos,PB,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
871,Rede_Norte_Nordeste,Museu Paraense Emílio Goeldi,PA,1,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
872,Rede_Norte_Nordeste,NA,NA,20,INCT Rede Norte Nordeste de Fitoprodutos (INCT-Rennofito),Saúde
